# nb=10 nu=50 h=0.250000
#deg:0 1 1 1 2 2 2 2 2 2 
#e2:0 0 0 1 0 0 1 0 1 2 
0.0000000000000000e+00,-1.2982946365578407e-05,-6.7197156584757056e-10,5.1160790014159740e-13,0.0000000000000000e+00,0.0000000000000000e+00,-1.5123818164153313e+01,5.1007646457296163e-10,1.0164395367051604e-13,0.0000000000000000e+00,0.0000000000000000e+00,7.3451148197845040e+00,-1.6813155135965555e+01,1.0706496453294356e-12,0.0000000000000000e+00,0.0000000000000000e+00,-3.2508579161927287e-06,5.9740304405296075e-07,-1.3856397401607332e+01,0.0000000000000000e+00,0.0000000000000000e+00,-6.8364822526090219e+00,-9.7841751677588928e-01,2.0814698976998752e-07,0.0000000000000000e+00,0.0000000000000000e+00,-6.4544909870040135e+00,1.1309244964769368e+01,1.4942548609044037e-06,0.0000000000000000e+00,0.0000000000000000e+00,-3.7215161508008521e-06,2.6968743942678772e-06,1.8935565785580801e-05,0.0000000000000000e+00,0.0000000000000000e+00,6.5068219251770980e+00,1.3721349400089957e+00,1.4064291045797969e-06,0.0000000000000000e+00,0.0000000000000000e+00,1.2564255191804818e-07,1.8928764907225320e-06,2.5313363079639602e-05,0.0000000000000000e+00,0.0000000000000000e+00,3.8658798384716420e-06,6.3124495729280014e-06,6.5575987700941876e-07,0.0000000000000000e+00
9.3489854746664491e-05,-6.2328356788172632e-05,6.4854263452651661e-10,1.5314355686357750e-12,-5.1932784565902673e-06,1.0889149075057891e+02,-7.2594327164249293e+01,4.1948866255636652e-09,2.4394548880923850e-13,-6.0495272681815315e+00,-5.2884826658633479e+01,3.5256551108392429e+01,-5.0439465419442946e+01,3.1441863002079629e-12,2.9380459178052210e+00,2.3413826433227314e-05,-1.5601769876028015e-05,1.7833273649025400e-06,-4.1569192204822045e+01,-1.2918832670294478e-06,4.9222672240251121e+01,-3.2815114819229052e+01,-2.9352525556566840e+00,6.2444105062512550e-07,-2.7345928973743217e+00,4.6472335122810243e+01,-3.0981556755821373e+01,3.3927734902301637e+01,4.4827645285031026e-06,-2.5817963781038511e+00,2.6768948169220153e-05,-1.7851942146762667e-05,8.0932877180627319e-06,5.6806697231381528e-05,-1.4972745265851017e-06,-4.6849117888714268e+01,3.1232745253351180e+01,4.1164048093688459e+00,4.2192873950545537e-06,2.6027287612917505e+00,-8.9517282475526372e-07,5.9607874192124655e-07,5.6839584850875563e-06,7.5940089218590016e-05,3.9440672949808686e-08,-2.7817748105007922e-05,1.8560153414171054e-05,1.8947118627190597e-05,1.9672796649095742e-06,1.5303869282945470e-06
-4.7271214720367993e-10,2.0962880492591900e-10,-3.8954395265022868e-05,0.0000000000000000e+00,-1.8976171136816712e-10,4.4148712463609741e-10,-5.2562121322097255e-10,-4.5371454477916018e+01,0.0000000000000000e+00,1.2229800505636490e-10,-3.0263679246669319e+01,2.0175786165430381e+01,2.2035344447557392e+01,0.0000000000000000e+00,-6.7252620547806137e+00,1.0726905474989223e-06,-7.1541644136585703e-07,-9.7564178958009506e-06,0.0000000000000000e+00,2.3833192364097755e-07,-1.7611515326322256e+00,1.1741010209915388e+00,-2.0509446767347228e+01,0.0000000000000000e+00,-3.9136700699573396e-01,2.0356640937956374e+01,-1.3571093958536681e+01,-1.9363472968381146e+01,0.0000000000000000e+00,4.5236979860276838e+00,4.8551674833308134e-06,-3.2363382806988028e-06,-1.1156187085248348e-05,0.0000000000000000e+00,1.0784333495661436e-06,2.4698428886258186e+00,-1.6465619259173685e+00,1.9520465783573471e+01,0.0000000000000000e+00,5.4885397527890123e-01,3.4083283070862613e-06,-2.2730003643167684e-06,3.7125857943465235e-07,0.0000000000000000e+00,7.5719378683780647e-07,1.1363881190218361e-05,-7.5771888763398465e-06,1.1601608562727961e-05,0.0000000000000000e+00,2.5245170537369077e-06
-7.8929918156944723e-10,-1.7678695882085835e-10,0.0000000000000000e+00,-3.8953062997393317e-05,-2.3895301616044240e-10,-6.8521577301083880e-11,3.4694469519536142e-10,0.0000000000000000e+00,-4.5371454477916018e+01,2.6888213877640510e-11,-8.2399365108898337e-11,-8.5001450322863548e-11,0.0000000000000000e+00,2.2035344448001482e+01,-7.2337968948232856e-10,-2.4941515322830096e+01,1.6627676882342673e+01,0.0000000000000000e+00,-9.7557517619861756e-06,-5.5425589601722924e+00,3.7536553726402744e-07,-2.5006646059422266e-07,0.0000000000000000e+00,-2.0509446767347228e+01,8.3002181516800277e-08,2.6888179183170990e-06,-1.7931637077972518e-06,0.0000000000000000e+00,-1.9363472967492967e+01,5.9781346539722335e-07,3.4084218086816165e-05,-2.2721899015087921e-05,0.0000000000000000e+00,-1.1155742996038498e-05,7.5732623297519730e-06,2.5310985946047637e-06,-1.6872701152914615e-06,0.0000000000000000e+00,1.9520465782907337e+01,5.6265062053917347e-07,4.5564278912391121e-05,-3.0376653449570856e-05,0.0000000000000000e+00,3.7037040101495222e-07,1.0124913060738372e-05,1.1799606430829002e-06,-7.8700327504899192e-07,0.0000000000000000e+00,1.1600942428913186e-05,2.6273254405406732e-07
2.0261059496817779e-04,-4.4157955581252565e-05,-2.0407666442151529e-09,3.6998399136067839e-12,-5.4525560525894658e-05,2.3593156330142807e+02,-5.1420981723671048e+01,-4.4198043662457831e-09,5.1499603193061461e-13,-6.3520036277464612e+01,-1.1458379113310491e+02,2.4973390364002590e+01,-1.1769208596684639e+02,7.3725747729014302e-12,3.0849482189232447e+01,5.0688064856529991e-05,-1.1039669178813938e-05,4.1693868816456911e-06,-9.6994781811239250e+01,-1.3666401343925827e-05,1.0664912317714936e+02,-2.3244039653536053e+01,-6.8489226298703709e+00,1.4570291045727657e-06,-2.8713225462995151e+01,1.0069005940338549e+02,-2.1945269387035893e+01,7.9164714757822210e+01,1.0459783863700500e-05,-2.7108862139357814e+01,5.7991000890211808e-05,-1.2658929460229729e-05,1.8873679881329167e-05,1.3254895446480289e-04,-1.5626944183111391e-05,-1.0150642211587125e+02,2.2123194560352832e+01,9.6049445658484967e+00,9.8450037727161599e-06,2.7328652076052951e+01,-1.9480528301585309e-06,4.4847459079733198e-07,1.3269675262035305e-05,1.7719354211990709e-04,5.5022653100422758e-07,-6.0328464446257613e-05,1.3147094524157410e-05,4.4196914221949699e-05,4.5903193762351566e-06,1.6201262553749984e-05
0.0000000000000000e+00,-1.5830166719843222e-05,-3.7810195512716360e-10,1.0164395367051604e-13,0.0000000000000000e+00,0.0000000000000000e+00,-1.4874490528171691e-05,-5.0867445563866631e-09,1.0164395367051604e-13,0.0000000000000000e+00,0.0000000000000000e+00,-1.2790402070805840e-04,1.6552682645777986e-05,1.9651164376299768e-13,0.0000000000000000e+00,0.0000000000000000e+00,-1.7569279364693102e-08,2.4431682805331478e-09,1.3635935540705791e-05,0.0000000000000000e+00,0.0000000000000000e+00,-3.0563816932532852e+01,9.6704869318505610e-07,-1.8973538018496328e-13,0.0000000000000000e+00,0.0000000000000000e+00,8.8406471641100381e+00,-2.3226656553263712e+01,-1.4162390878091902e-12,0.0000000000000000e+00,0.0000000000000000e+00,-1.8516632671605748e-05,-2.9601408062479399e-06,-1.3856403929629252e+01,0.0000000000000000e+00,0.0000000000000000e+00,6.5218587874671385e-01,-1.5981289317070608e+00,4.8666149235487843e-08,0.0000000000000000e+00,0.0000000000000000e+00,1.5910883721659275e-06,-3.9385192766101980e-06,1.7266224725204313e-05,0.0000000000000000e+00,0.0000000000000000e+00,8.6900764362241034e-06,7.0259487586058801e-06,-4.6251411446422697e-06,0.0000000000000000e+00
1.1401282695722159e-04,-7.5968875174194862e-05,-2.9105000744558684e-09,2.7105054312137611e-13,-6.3346768079493612e-06,1.0712344900021264e-04,-7.1377376231751555e-05,-1.0493721776944076e-09,4.0657581468206416e-14,-5.9552918152405709e-06,9.2096136272701301e-04,-6.1399912931747735e-04,4.9650942550633938e-05,5.9631119486702744e-13,-5.1133375311707141e-05,2.6978419498391304e-08,-3.0558888752807434e-08,-2.2868642743367751e-08,4.0907806506920892e-05,4.3132164506687332e-08,2.2005948198250414e+02,-1.4670632132926519e+02,2.8887115681268394e-06,-7.3183646642771549e-13,-1.2225526760722971e+01,-6.3652659570090364e+01,4.2435106342914032e+01,-6.9679969691765592e+01,-4.4181238528784306e-12,3.5362588589604727e+00,1.3318593450328819e-04,-8.8818397081524836e-05,-8.8981860074666130e-06,-4.1569211788887742e+01,-7.3946126999402395e-06,-4.6957383369183869e+00,3.1304922273045488e+00,-4.7943867738048871e+00,1.4599836639130059e-07,2.6087435528454606e-01,-1.1466411153904232e-05,7.6390838099626990e-06,-1.1865295828110065e-05,5.1798674236599312e-05,6.1450844413002415e-07,-6.2603505712743868e-05,4.1717851395617345e-05,2.1035213772658407e-05,-1.3875423569452081e-05,3.4831859618833505e-06
-4.0245584642661925e-10,3.9410215326072770e-10,-4.7484460807822870e-05,0.0000000000000000e+00,-5.5027561293053732e-11,-2.2135071553464059e-09,2.3956531203239706e-09,-4.4639847374128294e-05,0.0000000000000000e+00,1.2836953722228372e-10,2.9783365010360718e-05,-1.9855174795968544e-05,-3.8374858846168536e-04,0.0000000000000000e+00,6.6181175123469771e-06,4.3541559247017858e-10,7.6848249985772554e-10,-1.9095836023552692e-08,0.0000000000000000e+00,4.2847669856627135e-10,1.7360678866706891e-06,-1.1568853514054567e-06,-9.1691450835762467e+01,0.0000000000000000e+00,3.8563249815659617e-07,-4.1807981800931827e+01,2.7871987867003970e+01,2.6521941481671973e+01,0.0000000000000000e+00,-9.2906626218431523e+00,-5.3329337473817517e-06,3.5564242523156153e-06,-5.5530247067281380e-05,0.0000000000000000e+00,-1.1855204318234058e-06,-2.8766320734618933e+00,1.9177547153637065e+00,1.9565576310220933e+00,0.0000000000000000e+00,-6.3925157191974114e-01,-7.0943615565477458e-06,4.7303203021265006e-06,4.7566395267040207e-06,0.0000000000000000e+00,-1.5767543520839311e-06,1.2628826803751103e-05,-8.4187674193048068e-06,2.6070701153457776e-05,0.0000000000000000e+00,2.8064512519465623e-06
-1.2316536679435330e-10,-2.7950507323455867e-12,0.0000000000000000e+00,-4.7484016718613020e-05,3.3350037147305293e-13,-1.8388068845354155e-10,3.9898639947466563e-11,0.0000000000000000e+00,-4.4637682439230275e-05,6.4184768611141862e-11,1.8561541192951836e-10,-2.7408630920433552e-10,0.0000000000000000e+00,-3.8374792232787058e-04,-1.2143064331837650e-11,2.4544534807380280e-05,-1.6363400218155633e-05,0.0000000000000000e+00,-2.0095036745715333e-08,5.4543904115522679e-06,-2.1510571102112408e-10,1.3704315460216776e-10,0.0000000000000000e+00,-9.1691450835429407e+01,-1.4398204850607499e-10,-1.6826817716975029e-10,-4.5623227418190027e-10,0.0000000000000000e+00,2.6521941481782996e+01,-3.3827107781547738e-10,-2.4941527073576303e+01,1.6627684715551581e+01,0.0000000000000000e+00,-5.5529691955769067e-05,-5.5425615719424677e+00,8.7577514684689106e-08,-5.8448038076086561e-08,0.0000000000000000e+00,1.9565576315772049e+00,1.9243287519010721e-08,3.1078903339754049e-05,-2.0719407092806286e-05,0.0000000000000000e+00,4.7558623705867831e-06,6.9061423246807863e-06,-8.3252727628435608e-06,5.5500794932106245e-06,0.0000000000000000e+00,2.6069812975038076e-05,-1.8503479998210892e-06
2.4677415666474189e-04,-5.3762867917884939e-05,-2.5738092213067887e-08,4.3368086899420177e-13,-6.6455855974585320e-05,2.3196222720400783e-04,-5.0591086875328983e-05,-6.4034715030469869e-08,3.7947076036992655e-13,-6.2722826932315456e-05,1.9956760688444319e-03,-4.3493297852137403e-04,1.1579773191760026e-04,1.4636729328554310e-12,-5.3730930815731881e-04,6.3060667798708891e-08,-1.0635936575909000e-07,-1.3095969621235160e-08,9.5451548629086475e-05,-1.1368683772161603e-07,4.7679554447355167e+02,-1.0391697774458919e+02,6.7000733845572202e-06,-1.4094628242311558e-12,-1.2836803119731232e+02,-1.3791409564245515e+02,3.0058200331861684e+01,-1.6258659586216373e+02,-9.9746599868666408e-12,3.7130718025912834e+01,2.8871915969119755e-04,-6.2907457021310620e-05,-2.0788487034226200e-05,-9.6994827507377892e+01,-7.7690520683404429e-05,-1.0174099738691211e+01,2.2174319476153670e+00,-1.1186902514847684e+01,3.4066304464841490e-07,2.7391806954879527e+00,-2.4768964657084780e-05,5.3779203312842583e-06,-2.7598056598267945e-05,1.2086357191768912e-04,6.5411009941840348e-06,-1.3551904043396235e-04,2.9497515541265784e-05,4.9096377733714308e-05,-3.2375988175126214e-05,3.6532554759105551e-05
